word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
better,the,10.6%,a,8.66%,had,5.82%
work,to,15.8%,the,13.15%,at,4.91%
board,on,61.7%,the,10.22%,a,2.67%
just,had,7.7%,was,7.68%,is,3.56%
full,a,7.8%,the,7.48%,was,6.55%
nor,it,1.29%,no,1.12%,more,0.8%
fine,a,28.94%,the,8.36%,very,5.32%
even,and,9.43%,not,8.57%,or,3.28%
right,the,20.02%,all,14.93%,his,4.67%
name,the,29.86%,his,11.07%,my,6.46%
north,the,57.26%,of,4.53%,in,2.94%
south,the,54.31%,new,7.32%,and,5.77%
been,had,40.49%,have,25.68%,has,10.13%
fall,to,16.59%,the,10.05%,and,5.26%
back,the,8.12%,come,5.56%,came,4.72%
whose,and,4.84%,man,3.41%,of,3.19%
without,and,5.53%,not,2.34%,it,1.66%
what,and,4.58%,know,4.34%,of,4.12%
done,have,19.54%,be,14.64%,had,13.61%
his,of,12.42%,in,8.35%,to,5.12%
next,the,50.93%,and,2.65%,his,1.26%
he,that,7.63%,and,4.58%,as,4.5%
if,as,16.35%,and,5.96%,that,3.89%
american,the,41.97%,an,10.06%,of,7.74%
fact,the,36.99%,in,34.93%,of,6.53%
beginning,the,39.23%,was,13.85%,were,3.85%
toward,turned,3.38%,coming,1.69%,went,1.55%
when,and,8.44%,but,3.2%,that,2.14%
time,the,16.41%,this,8.01%,a,6.19%
return,to,19.85%,his,8.14%,the,6.58%
yet,and,18.46%,not,9.92%,as,4.0%
arrived,had,10.99%,they,7.71%,he,7.27%
pretty,a,17.22%,very,5.89%,was,5.67%
gave,he,13.81%,and,11.88%,she,6.64%
him,to,9.49%,with,4.71%,of,3.89%
an,of,8.04%,with,6.35%,in,5.06%
then,and,25.01%,was,2.53%,it,1.58%
end,the,42.17%,an,10.17%,to,3.71%
least,at,64.95%,the,29.1%,and,0.7%
two,the,17.7%,or,6.82%,and,4.34%
short,a,29.15%,in,10.63%,the,5.39%
never,i,11.86%,had,10.47%,he,5.26%
felt,he,19.35%,i,17.81%,she,13.13%
went,he,16.47%,and,13.63%,i,9.97%
nearly,was,9.78%,and,5.01%,for,4.76%
so,and,7.56%,was,4.8%,not,2.7%
self,of,13.71%,and,9.99%,the,5.34%
love,in,9.8%,i,9.22%,of,7.14%
other,the,37.41%,each,10.38%,any,6.36%
thus,and,11.58%,was,3.71%,be,1.98%
give,to,30.01%,and,6.48%,will,5.66%
leave,to,27.87%,and,7.9%,not,4.82%
made,and,7.04%,had,6.79%,he,6.42%
could,he,16.29%,i,16.17%,she,9.37%
mrs,and,8.01%,said,6.15%,to,5.69%
young,the,30.18%,a,13.32%,this,2.28%
son,his,17.3%,the,13.3%,my,11.23%
jack,little,10.08%,papa,8.13%,and,4.63%
about,was,5.04%,all,3.42%,talk,1.47%
cousin,my,16.32%,her,6.14%,and,3.5%
business,the,15.62%,of,7.32%,his,5.86%
sometimes,and,11.71%,is,4.92%,i,2.46%
visit,to,25.25%,a,17.76%,the,5.27%
brought,had,10.27%,and,7.8%,was,6.65%
three,the,11.65%,or,8.63%,of,4.33%
bring,to,30.71%,and,10.77%,will,6.79%
whole,the,69.9%,a,11.21%,his,5.09%
family,the,27.05%,his,11.79%,a,7.77%
little,a,31.14%,the,16.6%,very,2.28%
became,he,11.27%,it,7.1%,and,6.37%
ill,very,5.75%,an,5.33%,and,4.64%
father,my,18.77%,her,14.97%,his,14.52%
leaving,of,6.53%,on,5.74%,and,5.74%
wife,his,40.58%,my,11.77%,a,7.23%
months,three,15.78%,six,12.16%,two,10.55%
passed,had,13.41%,he,7.03%,they,6.67%
long,a,21.03%,so,9.32%,the,7.57%
child,the,23.82%,a,18.3%,my,6.29%
now,and,8.07%,was,4.3%,but,3.39%
order,in,41.81%,the,12.37%,an,5.34%
herself,to,11.3%,for,3.48%,found,3.15%
age,of,32.61%,the,12.58%,old,5.15%
between,difference,2.99%,passed,1.3%,and,1.28%
would,he,13.2%,it,10.83%,i,8.58%
always,was,9.51%,is,6.17%,had,5.58%
woman,a,22.7%,the,12.61%,old,9.5%
came,he,10.11%,i,6.09%,they,4.92%
into,out,2.48%,it,2.38%,came,2.36%
asked,he,15.59%,i,7.97%,she,7.67%
take,to,33.58%,and,6.02%,would,4.16%
old,the,30.83%,an,9.88%,of,3.68%
since,ever,9.29%,long,3.84%,and,3.81%
still,was,10.17%,and,5.13%,is,4.36%
both,of,5.68%,they,3.95%,were,3.88%
immediately,and,8.83%,was,7.62%,almost,5.03%
own,his,34.89%,her,15.59%,my,14.45%
wished,he,22.17%,she,12.56%,i,12.37%
might,he,13.0%,i,8.43%,it,8.19%
last,the,31.6%,at,31.35%,his,2.71%
possible,as,28.71%,it,8.32%,is,6.9%
making,of,11.17%,and,8.76%,in,8.14%
these,of,18.37%,all,6.84%,in,5.34%
go,to,26.23%,you,4.15%,and,4.08%
effect,the,25.04%,to,7.04%,an,5.2%
nothing,was,6.08%,is,4.76%,said,3.54%
make,to,41.69%,and,6.97%,will,4.37%
besides,and,11.64%,it,1.67%,him,1.45%
whom,to,17.33%,of,11.7%,with,7.05%
being,of,13.0%,and,3.44%,was,3.05%
having,of,8.73%,and,8.6%,after,6.67%
husband,her,41.71%,my,12.29%,the,7.8%
fear,i,15.18%,for,8.91%,to,7.59%
less,no,10.56%,or,8.1%,the,7.98%
every,in,9.01%,of,6.71%,and,6.54%
strong,a,17.8%,the,7.17%,and,6.74%
itself,in,5.56%,presented,3.83%,of,3.46%
need,no,9.55%,i,9.0%,you,7.75%
said,he,13.3%,she,7.6%,and,4.58%
man,a,23.92%,the,12.65%,young,7.2%
have,i,20.43%,to,9.9%,would,9.0%
let,and,10.44%,to,8.65%,not,3.6%
alone,left,3.98%,was,3.94%,me,3.29%
rather,or,10.06%,was,5.76%,had,4.77%
person,a,20.15%,the,13.55%,any,3.97%
gold,of,19.87%,the,9.87%,and,7.28%
children,the,23.3%,and,9.32%,her,5.07%
lives,their,19.61%,our,10.15%,the,9.66%
like,you,3.28%,not,2.63%,was,2.42%
die,to,25.39%,and,7.18%,not,5.1%
called,he,8.58%,was,8.22%,be,5.97%
truth,the,38.94%,in,10.24%,of,7.56%
indeed,and,6.0%,was,5.16%,is,3.06%
seem,not,15.06%,would,10.33%,you,5.99%
born,was,29.03%,been,7.82%,were,5.96%
arms,his,21.86%,her,14.18%,the,6.08%
life,of,13.31%,my,11.14%,his,10.57%
oh,it,2.21%,you,1.93%,and,1.93%
no,was,6.46%,is,5.2%,had,5.1%
eat,to,48.96%,and,8.02%,not,3.43%
drink,to,21.55%,and,14.01%,a,9.89%
something,was,6.65%,is,4.93%,of,4.06%
cold,the,16.89%,a,10.34%,and,6.97%
seemed,it,22.53%,he,8.0%,which,3.99%
must,i,17.57%,you,13.17%,we,8.54%
tree,the,21.31%,a,16.6%,christmas,3.69%
almost,was,8.13%,and,6.5%,is,3.94%
giving,of,9.58%,and,6.79%,in,6.51%
heart,my,20.51%,his,12.45%,the,12.3%
such,of,7.94%,in,7.8%,with,6.3%
service,the,20.0%,of,5.75%,his,5.15%
people,the,21.05%,of,6.23%,other,2.97%
mr,said,9.25%,of,5.89%,and,5.35%
friends,his,11.14%,my,10.59%,the,5.64%
large,a,41.44%,the,8.23%,very,3.58%
brother,my,21.72%,his,12.55%,her,10.07%
here,and,4.25%,come,2.6%,be,2.0%
neither,was,4.95%,that,4.88%,and,4.32%
natural,the,21.15%,a,9.33%,of,6.74%
history,the,21.69%,of,9.08%,in,3.94%
deal,great,43.18%,good,31.21%,to,10.7%
we,that,6.07%,and,5.83%,as,4.03%
know,i,23.52%,you,22.99%,to,12.97%
sense,the,14.98%,a,14.02%,common,5.53%
kind,a,18.51%,the,11.2%,this,5.2%
together,them,2.58%,all,2.44%,put,1.56%
given,had,17.63%,have,12.78%,was,8.67%
yes,oh,6.02%,yes,5.08%,it,1.69%
six,or,7.36%,of,5.61%,the,5.24%
speaking,was,10.15%,of,5.97%,in,5.77%
earth,the,52.56%,on,12.11%,of,5.52%
common,the,25.05%,a,17.08%,in,9.31%
its,of,12.88%,in,10.51%,with,5.76%
part,the,8.47%,a,7.12%,that,4.47%
general,the,30.37%,a,13.67%,in,11.66%
body,the,20.06%,his,10.77%,a,9.16%
placed,and,11.12%,was,9.49%,he,6.52%
us,let,12.32%,of,9.44%,to,7.71%
fire,the,36.23%,a,7.13%,of,6.79%
will,i,19.71%,you,11.49%,it,6.8%
