word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
anything,do,9.17%,of,7.34%,you,6.42%
shut,and,10.34%,be,8.62%,is,5.17%
helen,queen,5.48%,and,5.48%,you,4.11%
wars,the,29.93%,these,9.49%,my,5.11%
safety,in,16.44%,your,8.22%,and,8.22%
valour,his,16.82%,of,14.02%,thy,6.54%
business,the,17.83%,this,17.83%,my,7.83%
ourselves,to,7.96%,in,5.31%,of,5.31%
pains,your,23.08%,thy,13.19%,my,9.89%
letters,the,10.94%,these,10.16%,my,8.59%
fought,have,16.18%,he,8.82%,and,7.35%
cousin,my,21.12%,good,5.98%,our,4.78%
mean,i,33.92%,you,12.24%,what,5.59%
freely,speak,10.71%,it,10.71%,i,7.14%
myself,i,6.7%,and,6.0%,to,5.29%
talk,to,10.36%,you,9.33%,and,6.22%
today,you,5.75%,me,5.75%,forth,5.75%
jest,the,11.11%,in,9.26%,a,9.26%
below,enter,7.55%,from,5.66%,here,3.77%
royal,your,15.53%,a,8.74%,my,8.25%
quoth,thus,4.5%,gold,3.6%,friend,2.7%
mere,the,18.64%,a,16.95%,is,8.47%
honey,the,30.19%,sweet,9.43%,with,5.66%
six,some,11.11%,or,9.52%,and,4.76%
clown,first,9.97%,and,3.93%,enter,3.63%
modesty,of,13.46%,with,13.46%,the,11.54%
does,he,16.41%,how,10.94%,it,5.78%
knave,a,20.75%,the,10.06%,this,3.14%
sirrah,but,5.74%,go,4.92%,ah,4.1%
fellow,a,10.69%,this,10.38%,the,6.92%
beg,i,20.59%,to,20.59%,and,9.8%
wicked,the,17.39%,a,15.94%,most,7.25%
creature,a,18.67%,fair,9.33%,no,6.67%
heads,their,30.63%,our,13.51%,your,9.91%
troy,of,20.18%,ii,7.34%,from,7.34%
stood,i,12.15%,have,9.35%,she,6.54%
command,to,10.4%,i,8.09%,and,5.2%
gown,the,17.65%,my,13.73%,a,11.76%
hither,come,35.57%,him,6.71%,welcome,4.36%
stranger,a,52.54%,the,6.78%,first,6.78%
betwixt,difference,11.11%,set,3.7%,cause,3.7%
knight,the,10.46%,a,9.8%,true,4.58%
yourself,you,6.52%,to,4.71%,not,2.9%
further,no,29.85%,any,5.47%,you,3.98%
ours,of,19.57%,and,11.96%,be,8.7%
honourable,an,17.56%,and,8.4%,your,6.11%
choice,your,10.39%,and,6.49%,the,6.49%
messenger,a,24.78%,messenger,10.32%,second,3.54%
brother,my,24.41%,your,12.02%,his,7.1%
sister,my,21.72%,a,6.57%,our,6.57%
yes,o,7.06%,gentleman,4.71%,yes,3.53%
law,the,38.1%,in,12.55%,of,6.93%
salt,the,21.57%,and,9.8%,of,7.84%
affection,my,11.69%,of,11.69%,your,9.09%
knee,my,34.78%,thy,13.04%,his,8.7%
vain,in,44.57%,but,4.35%,and,4.35%
encounter,to,9.43%,will,5.66%,first,3.77%
search,to,15.69%,the,9.8%,your,3.92%
danger,the,13.76%,and,8.26%,in,8.26%
attendants,and,55.64%,with,12.78%,other,6.02%
tomorrow,me,5.22%,and,3.48%,will,3.48%
sons,my,12.73%,thy,7.27%,two,7.27%
demand,do,6.9%,to,6.9%,thy,5.17%
bought,have,21.82%,i,10.91%,is,10.91%
dance,to,14.47%,a,11.84%,and,9.21%
fellows,these,13.33%,my,9.33%,good,8.0%
tidings,the,12.73%,these,9.09%,what,7.27%
has,he,23.65%,she,9.6%,that,7.96%
laugh,to,15.56%,and,11.11%,you,7.78%
ways,your,26.92%,thy,19.23%,the,7.69%
wings,the,10.0%,with,8.33%,his,8.33%
traitor,a,34.4%,the,13.6%,me,4.0%
fare,so,8.59%,but,5.47%,you,4.69%
spare,and,10.94%,to,6.25%,not,6.25%
estate,my,15.38%,your,7.69%,his,7.69%
humbly,i,50.85%,most,13.56%,and,8.47%
ring,this,24.53%,the,21.38%,a,13.84%
courage,of,6.67%,my,5.33%,and,5.33%
happiness,all,12.5%,and,10.71%,of,8.93%
monstrous,o,24.62%,a,7.69%,this,6.15%
ho,what,17.62%,o,5.7%,ho,5.18%
deed,the,22.84%,a,16.67%,this,16.05%
match,the,18.07%,a,16.87%,to,13.25%
constable,the,10.98%,master,8.54%,high,7.32%
harm,no,27.84%,any,5.15%,little,4.12%
meat,the,21.92%,of,6.85%,no,5.48%
warrant,i,61.8%,i'll,3.93%,the,3.37%
legs,my,21.62%,his,10.81%,your,9.46%
mouth,my,18.32%,the,13.74%,his,12.21%
boys,de,6.98%,the,6.98%,these,4.65%
protest,i,58.18%,do,16.36%,here,5.45%
fortunes,my,26.89%,our,9.24%,his,9.24%
english,the,35.33%,an,7.19%,our,6.59%
em,let,5.08%,of,4.57%,with,4.06%
wine,of,21.59%,some,12.5%,the,10.23%
ass,an,60.0%,the,8.89%,this,2.22%
known,be,13.78%,have,10.71%,it,6.63%
liege,my,79.86%,sovereign,3.6%,gracious,2.88%
beseech,i,48.23%,do,26.55%,shall,2.65%
highness,your,80.0%,his,18.42%,her,1.05%
mighty,a,20.69%,most,12.07%,the,10.34%
honours,your,19.51%,our,7.32%,his,6.1%
obey,to,11.54%,must,10.26%,shall,8.97%
presently,and,9.27%,you,7.28%,it,4.64%
justice,chief,28.1%,of,11.98%,the,6.61%
smile,to,9.52%,and,7.14%,a,5.95%
scarce,will,7.79%,and,6.49%,i,6.49%
lordship,your,85.83%,his,10.0%,them,0.83%
arms,in,19.78%,his,5.13%,my,4.76%
nose,the,22.95%,his,18.03%,my,9.84%
beat,to,16.1%,and,8.47%,i,4.24%
wast,thou,72.84%,that,3.7%,never,2.47%
priest,the,23.29%,a,15.07%,blind,2.74%
dog,a,27.7%,the,10.14%,my,7.43%
strike,to,14.02%,i,4.88%,and,4.27%
chamber,my,15.67%,the,12.69%,her,11.94%
whither,you,6.02%,and,6.02%,not,3.61%
money,the,13.45%,of,8.19%,no,6.43%
tonight,away,4.44%,here,4.44%,have,2.22%
dangerous,a,10.38%,is,5.66%,more,5.66%
order,in,11.83%,the,10.75%,take,6.45%
dinner,to,36.26%,at,12.09%,after,7.69%
between,battle,2.51%,is,2.51%,peace,2.09%
run,to,7.11%,and,6.6%,i,3.05%
spoken,have,20.69%,be,10.34%,well,8.62%
desires,my,13.75%,your,11.25%,he,7.5%
entreat,to,10.09%,i,8.26%,me,8.26%
fain,would,48.48%,be,4.55%,and,4.55%
drum,with,26.21%,the,14.56%,a,14.56%
flight,the,11.76%,our,7.84%,her,7.84%
quarrel,a,17.02%,the,14.89%,this,8.51%
council,the,27.78%,in,12.96%,a,11.11%
fail,not,19.35%,to,6.45%,shall,4.84%
ease,to,15.69%,with,11.76%,and,9.8%
field,the,65.69%,a,9.8%,th,4.41%
along,go,30.84%,pass,6.54%,you,3.74%
troth,my,65.09%,in,4.72%,good,4.72%
country,the,18.18%,his,12.99%,our,9.74%
sent,have,11.61%,i,11.24%,hath,10.86%
yonder,of,9.23%,and,7.69%,by,4.62%
gentleman,a,21.05%,first,15.44%,second,14.04%
met,well,19.15%,i,18.44%,we,7.09%
letter,a,26.52%,the,24.35%,this,20.43%
dreadful,the,16.92%,a,7.69%,this,6.15%
wash,to,27.27%,and,10.91%,i,9.09%
deal,great,21.82%,a,16.36%,to,9.09%
trumpets,the,23.75%,and,17.5%,sound,11.25%
heels,the,20.59%,his,20.59%,my,11.76%
embrace,i,11.84%,me,10.53%,will,6.58%
wrath,my,10.71%,of,10.71%,and,8.93%
led,be,8.57%,that,7.14%,i,5.71%
citizens,the,16.13%,exeunt,5.38%,of,5.38%
approach,him,6.76%,our,5.41%,to,4.05%
labour,thy,9.28%,my,9.28%,your,7.22%
hark,but,12.7%,hark,8.73%,off,3.97%
earl,the,40.94%,noble,4.72%,richard,3.94%
officer,an,25.0%,first,9.0%,second,6.0%
francis,francis,17.46%,within,11.11%,friar,6.35%
hostess,the,6.11%,hostess,3.82%,enter,3.05%
colours,and,34.78%,no,5.8%,his,5.8%
army,the,23.08%,our,13.19%,an,13.19%
gods,the,60.0%,you,6.48%,good,3.38%
antonio,enter,3.46%,you,3.46%,signior,3.03%
gallant,a,27.27%,the,12.73%,this,12.73%
rascal,the,14.55%,a,14.55%,you,10.91%
jack,a,11.24%,thee,5.62%,old,4.49%
battle,the,28.32%,of,19.47%,a,8.85%
courtesy,of,11.43%,in,7.14%,and,5.71%
host,mine,17.48%,our,4.2%,the,3.5%
offer,to,12.63%,your,8.42%,the,7.37%
malice,of,14.29%,the,8.57%,any,4.29%
fetch,to,15.18%,go,14.29%,and,10.71%
suddenly,and,7.41%,so,7.41%,will,5.56%
deliver,to,16.19%,shall,6.67%,will,6.67%
oath,an,24.18%,his,10.46%,my,9.15%
bottom,the,19.59%,bottom,4.12%,th,3.09%
greatness,his,11.84%,my,11.84%,of,11.84%
fish,a,16.98%,the,11.32%,no,5.66%
dares,who,16.98%,he,15.09%,that,15.09%
counsel,good,7.75%,thy,6.2%,my,6.2%
purse,my,20.0%,your,12.94%,his,10.59%
crowns,thousand,28.81%,french,8.47%,hundred,5.08%
meaning,the,15.87%,my,12.7%,his,7.94%
twill,if,4.92%,and,4.92%,then,3.28%
door,the,40.25%,one,15.09%,at,8.18%
ones,great,20.9%,good,4.48%,young,4.48%
swore,and,21.43%,he,17.86%,i,10.71%
alarum,field,12.7%,an,9.52%,short,6.35%
opinion,my,14.29%,the,5.95%,good,4.76%
proper,a,31.25%,my,7.81%,own,6.25%
knock,knock,11.11%,to,9.26%,and,7.41%
company,your,12.75%,my,7.84%,his,7.35%
hereafter,this,7.41%,that,7.41%,me,3.7%
wench,a,11.94%,good,10.45%,light,5.97%
friar,the,5.59%,enter,5.03%,this,3.91%
condition,the,17.54%,my,10.53%,upon,5.26%
innocent,the,16.36%,his,9.09%,an,9.09%
tent,my,24.74%,his,19.59%,the,14.43%
rogue,you,25.0%,a,10.53%,the,9.21%
women,of,5.78%,the,5.2%,her,5.2%
christian,a,37.33%,the,8.0%,all,4.0%
throne,the,15.15%,my,13.64%,his,10.61%
kneel,i,10.34%,and,8.62%,to,6.9%
gate,the,35.82%,a,5.97%,palace,5.97%
post,a,11.39%,the,10.13%,in,8.86%
natural,the,15.25%,his,11.86%,a,11.86%
hail,all,34.55%,witch,5.45%,macbeth,3.64%
deadly,a,14.04%,the,10.53%,and,8.77%
close,stand,10.81%,to,9.01%,the,4.5%
heavens,the,50.97%,o,13.55%,you,3.23%
ancient,an,11.25%,the,10.0%,our,6.25%
jove,by,16.22%,o,6.76%,of,4.05%
agrippa,caesar,11.76%,agrippa,5.88%,enter,5.88%
pompey,pompey,3.66%,to,2.62%,great,2.62%
lieutenant,the,11.76%,good,10.29%,his,8.82%
roman,the,25.78%,a,22.66%,our,5.47%
demetrius,and,5.48%,enter,3.42%,with,2.74%
o'er,read,5.26%,give,4.21%,will,3.16%
train,his,37.68%,and,8.7%,the,5.8%
there's,and,4.67%,but,2.67%,me,2.67%
i'll,and,5.26%,but,2.49%,then,2.35%
rome,of,20.35%,to,13.86%,in,12.98%
let's,come,12.98%,lord,3.82%,you,3.05%
fie,fie,31.65%,o,5.76%,antonio,2.16%
we'll,and,4.55%,come,3.79%,then,3.03%
streets,the,67.31%,our,7.69%,london,3.85%
people,the,47.83%,of,4.83%,good,4.83%
exeunt,away,3.82%,flourish,2.55%,me,2.36%
speaks,he,21.26%,she,12.6%,that,7.87%
names,their,16.98%,the,13.21%,your,9.43%
prithee,i,60.14%,thee,2.03%,nay,1.35%
witch,first,24.47%,second,15.96%,third,13.83%
loose,and,8.47%,let,8.47%,not,8.47%
mirth,of,16.67%,my,10.0%,to,6.67%
sudden,a,15.85%,the,14.63%,too,7.32%
tale,a,11.97%,my,11.97%,the,6.84%
awhile,stay,7.14%,me,6.12%,leave,5.1%
exit,farewell,2.51%,me,2.28%,him,2.28%
occasion,what,6.76%,his,4.05%,of,4.05%
noise,what,19.09%,the,15.45%,a,15.45%
man's,a,21.92%,this,8.22%,no,6.85%
piece,a,36.46%,this,8.33%,will,3.12%
what's,and,4.84%,now,4.03%,but,2.42%
swords,their,15.28%,your,15.28%,the,11.11%
father's,my,39.32%,thy,17.09%,his,11.97%
safe,be,8.86%,and,7.59%,not,5.06%
you'll,if,12.86%,that,7.14%,me,4.29%
that's,and,10.49%,but,4.94%,why,4.32%
victory,of,16.98%,and,15.09%,the,13.21%
feet,his,12.73%,my,10.91%,your,7.27%
abroad,news,16.39%,none,4.92%,stir,4.92%
ne'er,and,9.24%,i'll,5.04%,will,4.2%
tide,the,37.5%,and,7.14%,a,5.36%
wounds,my,9.3%,the,8.14%,his,5.81%
ha,ha,20.39%,i,4.85%,ah,4.37%
treason,high,11.22%,this,5.1%,capital,4.08%
arm,mine,8.63%,the,7.19%,this,7.19%
he's,but,5.19%,lord,4.44%,him,4.44%
gaunt,of,22.86%,old,7.14%,a,4.29%
whiles,and,4.17%,that,4.17%,more,2.78%
doors,the,23.44%,of,14.06%,my,12.5%
murder,to,10.71%,and,8.04%,murder,6.25%
intent,my,11.32%,our,9.43%,your,5.66%
brothers,her,10.39%,thy,9.09%,my,9.09%
tune,the,20.9%,of,10.45%,in,7.46%
person,in,13.1%,your,8.28%,our,8.28%
supper,at,26.15%,to,15.38%,after,12.31%
ready,be,12.75%,is,11.41%,are,6.04%
sore,a,20.75%,the,11.32%,be,7.55%
villain,a,20.42%,the,10.0%,o,5.0%
trumpet,the,23.08%,a,14.1%,and,8.97%
senators,the,31.25%,and,9.38%,other,7.81%
brutus,lord,3.69%,of,3.23%,and,2.76%
cassius,and,3.83%,brutus,3.35%,me,2.87%
blows,and,8.0%,that,6.67%,wind,5.33%
fat,a,12.33%,the,10.96%,his,5.48%
here's,and,9.52%,look,4.76%,servant,3.57%
emperor,the,59.55%,an,7.87%,our,4.49%
round,go,5.75%,be,5.75%,a,5.75%
romans,the,25.93%,our,5.56%,of,3.7%
king's,the,81.91%,french,6.38%,a,2.13%
cried,and,14.86%,he,10.81%,i,6.76%
dread,my,9.62%,the,7.69%,of,7.69%
defend,to,24.66%,god,17.81%,gods,5.48%
eros,eros,10.17%,antony,10.17%,and,8.47%
meeting,of,8.77%,the,7.02%,this,5.26%
ship,the,25.81%,a,17.74%,our,8.06%
empty,an,16.98%,the,11.32%,is,7.55%
neck,his,28.17%,the,16.9%,my,14.08%
masters,my,22.64%,their,4.72%,good,2.83%
la,joan,12.7%,de,12.7%,enter,7.94%
fairy,a,17.86%,the,12.5%,no,3.57%
chain,the,44.44%,a,26.98%,this,4.76%
girl,a,14.81%,my,14.81%,the,9.26%
monster,a,18.31%,that,5.63%,no,4.23%
ajax,him,3.97%,as,3.17%,to,3.17%
aeneas,lord,9.21%,enter,7.89%,aeneas,7.89%
diomedes,enter,10.67%,and,5.33%,diomedes,4.0%
study,to,19.35%,my,12.9%,his,8.06%
princely,his,9.64%,the,6.02%,our,6.02%
obedience,and,9.43%,my,7.55%,all,5.66%
visit,to,49.06%,will,7.55%,i,5.66%
charles,enter,7.69%,to,4.27%,of,4.27%
oliver,sir,11.11%,frederick,3.7%,to,3.7%
rosalind,enter,3.56%,thee,3.56%,rosalind,3.56%
forest,the,69.86%,this,12.33%,a,6.85%
orlando,enter,5.66%,you,5.03%,rosalind,3.14%
lands,his,14.55%,my,9.09%,husband's,7.27%
uncle,my,11.98%,good,7.81%,his,4.69%
england,of,28.96%,in,14.29%,to,9.65%
brook,master,42.35%,cannot,8.24%,the,7.06%
device,this,11.76%,the,9.8%,some,5.88%
touchstone,sir,7.32%,enter,6.1%,fool,2.44%
princess,the,19.64%,fair,4.17%,me,1.79%
weeping,with,11.76%,the,7.35%,of,5.88%
judge,my,8.79%,be,7.69%,the,6.59%
niece,my,29.51%,your,19.67%,good,4.92%
tree,a,21.13%,the,19.72%,every,7.04%
shepherd,the,15.74%,a,5.56%,old,5.56%
church,the,31.34%,to,22.39%,a,14.93%
hit,to,11.67%,have,6.67%,and,5.0%
doe,i,14.13%,and,8.7%,how,8.7%
seven,or,12.68%,this,7.04%,and,5.63%
sheep,a,16.36%,the,14.55%,your,7.27%
shallow,master,10.63%,shallow,5.12%,page,4.33%
bawd,a,29.07%,the,2.33%,too,2.33%
slender,master,16.5%,and,7.77%,sir,5.83%
god's,for,18.42%,in,15.79%,by,13.16%
signior,good,6.96%,of,4.35%,you,4.35%
knees,my,23.33%,your,18.33%,his,13.33%
hero,hero,5.66%,on,4.72%,so,3.77%
hollow,the,16.67%,a,11.11%,and,5.56%
vengeance,the,7.55%,a,7.55%,and,7.55%
claim,i,11.29%,to,9.68%,did,4.84%
flood,the,35.19%,a,9.26%,in,3.7%
town,the,44.35%,this,13.71%,your,7.26%
syracuse,of,99.56%,from,0.44%
emilia,enter,3.54%,and,3.03%,me,3.03%
pound,thousand,29.63%,a,18.52%,hundred,14.81%
ducats,thousand,49.06%,of,7.55%,forty,5.66%
reverend,most,15.52%,a,12.07%,and,10.34%
citizen,first,33.69%,second,21.93%,third,20.32%
rivers,lord,8.93%,and,7.14%,of,5.36%
tribunes,the,22.58%,both,11.29%,two,8.06%
senator,first,65.56%,second,22.22%,a,4.44%
wall,the,26.39%,a,13.89%,o,4.17%
hector,hector,4.28%,enter,3.21%,as,2.67%
ulysses,him,4.81%,ulysses,2.88%,now,2.88%
sign,in,13.73%,the,11.76%,a,11.76%
sack,of,33.9%,some,8.47%,and,5.08%
daughters,your,10.91%,my,10.91%,thy,10.91%
charity,for,11.67%,of,10.0%,with,6.67%
britain,i,12.5%,of,10.94%,ii,9.38%
wales,of,67.11%,iv,5.26%,from,5.26%
posthumus,enter,6.25%,to,4.46%,of,4.46%
orleans,of,29.23%,before,6.15%,in,3.08%
thersites,thersites,9.09%,patroclus,3.64%,ajax,3.64%
keeper,first,10.98%,second,10.98%,keeper,7.32%
murderer,first,43.94%,second,27.27%,a,8.33%
castle,the,70.59%,windsor,5.04%,a,4.2%
polonius,lord,10.42%,enter,8.33%,polonius,5.21%
chamberlain,lord,34.29%,chamberlain,7.14%,em,2.86%
laertes,laertes,4.4%,king,4.4%,me,4.4%
ophelia,polonius,5.06%,ophelia,5.06%,you,3.8%
realm,the,65.38%,this,13.46%,and,3.85%
valentine,sir,5.38%,you,4.48%,valentine,4.04%
lancaster,of,54.12%,and,5.88%,for,5.88%
thomas,sir,51.35%,norfolk,5.41%,him,4.05%
worcester,of,8.62%,exit,5.17%,enter,5.17%
hotspur,enter,5.98%,king,4.27%,of,2.56%
archbishop,the,23.44%,lord,12.5%,scroop,3.12%
york,of,28.18%,enter,2.54%,and,1.48%
douglas,the,14.04%,of,7.02%,lord,7.02%
falstaff,john,7.36%,sir,4.73%,enter,4.2%
london,to,23.15%,i,10.19%,of,8.33%
harry,and,5.83%,king,5.83%,young,4.85%
plantagenet,richard,15.49%,margaret,4.23%,henry,2.82%
bolingbroke,of,4.76%,and,3.57%,enter,3.57%
kent,of,7.6%,enter,4.09%,thee,4.09%
jew,the,41.18%,a,17.65%,rich,2.94%
pistol,enter,5.13%,it,4.49%,pistol,3.21%
elbow,the,3.92%,mine,3.92%,pompey,3.92%
gloucester,of,10.15%,enter,4.0%,lord,2.62%
clarence,of,14.49%,gloucester,3.86%,to,3.38%
hastings,lord,24.31%,and,2.78%,on,2.08%
edward,king,45.22%,prince,2.87%,for,2.23%
peter,friar,9.88%,and,7.41%,here,4.94%
arthur,young,13.56%,to,5.08%,of,5.08%
agamemnon,enter,6.02%,great,6.02%,agamemnon,3.61%
don,enter,6.25%,lord,5.29%,it,5.29%
oxford,and,9.09%,at,7.27%,of,7.27%
george,saint,24.62%,son,6.15%,enter,4.62%
norfolk,of,34.17%,richard,4.17%,to,3.33%
salisbury,of,11.19%,and,5.22%,enter,4.48%
fluellen,fluellen,7.23%,enter,6.02%,captain,6.02%
lewis,king,10.59%,france,4.71%,honour,3.53%
dauphin,the,50.0%,prince,5.0%,cousin,2.0%
burgundy,of,25.61%,and,6.1%,brave,2.44%
katharine,queen,27.07%,me,3.01%,fair,2.26%
de,katharine,7.59%,alice,6.33%,flower,6.33%
talbot,lord,9.03%,enter,5.16%,and,4.52%
suffolk,of,15.64%,and,4.53%,me,3.29%
philip,king,78.79%,bastard,3.03%,called,1.52%
mayor,the,27.78%,lord,25.93%,master,5.56%
winchester,of,36.51%,gloucester,4.76%,and,4.76%
cardinal,the,24.11%,lord,14.18%,to,2.84%
somerset,of,15.22%,and,11.59%,somerset,3.62%
tower,the,78.75%,th,7.5%,yonder,3.75%
pucelle,la,32.05%,thee,2.56%,feats,1.28%
margaret,queen,46.67%,and,2.67%,with,1.78%
nestor,ulysses,7.81%,agamemnon,3.12%,he,3.12%
stanley,lord,15.79%,john,7.02%,william,7.02%
cade,jack,13.68%,of,4.21%,enter,3.16%
duchess,the,15.33%,him,2.92%,a,2.19%
anne,mistress,14.53%,lady,5.81%,it,2.91%
achilles,enter,5.16%,achilles,5.16%,to,3.87%
montague,and,10.39%,brother,6.49%,a,6.49%
richmond,to,23.88%,of,8.96%,that,4.48%
elizabeth,queen,95.73%,england,0.85%,anne,0.85%
lawrence,friar,93.15%,at,2.74%,saint,1.37%
portia,enter,4.97%,to,3.73%,portia,2.48%
albany,of,6.56%,enter,4.92%,here,4.92%
cornwall,of,13.24%,enter,5.88%,burgundy,2.94%
edgar,enter,7.63%,him,2.54%,edgar,2.54%
ford,mrs,33.21%,mistress,15.13%,master,5.54%
costard,and,5.13%,a,2.56%,thee,2.56%
holofernes,enter,5.36%,judas,5.36%,master,3.57%
moth,and,3.06%,love,3.06%,exit,3.06%
maria,enter,8.16%,and,7.14%,him,4.08%
banquo,of,6.78%,enter,6.78%,and,5.08%
ross,enter,8.06%,of,4.84%,macbeth,3.23%
provost,the,9.26%,enter,8.33%,provost,6.48%
isabella,to,7.28%,enter,3.97%,and,2.65%
mrs,page,4.33%,it,3.37%,woman,1.92%
shylock,bond,5.05%,enter,4.04%,jew,3.03%
andrew,sir,97.39%,wealthy,0.87%,for,0.87%
evans,hugh,16.19%,you,3.81%,and,3.81%
pandarus,pandarus,6.11%,enter,5.56%,lord,4.44%
theseus,enter,7.69%,of,4.9%,to,4.9%
lysander,demetrius,6.67%,enter,4.44%,so,3.33%
pyramus,for,6.78%,of,5.08%,enter,5.08%
pedro,don,100.0%
benedick,signior,11.54%,me,4.4%,benedick,2.75%
dogberry,enter,5.45%,constable,5.45%,you,5.45%
beatrice,lady,6.49%,me,5.19%,beatrice,4.55%
iago,iago,4.04%,me,3.42%,honest,2.8%
desdemona,you,4.88%,enter,3.41%,to,3.41%
marina,you,5.75%,with,4.6%,me,4.6%
capulet,lady,44.12%,enter,6.62%,to,2.94%
gremio,signior,19.44%,gremio,4.17%,enter,4.17%
prospero,of,3.91%,me,3.12%,on,2.34%
gonzalo,gonzalo,5.08%,antonio,3.39%,this,3.39%
caliban,enter,6.25%,monster,6.25%,proceed,3.12%
ariel,enter,16.05%,my,4.94%,thee,4.94%
alcibiades,enter,5.08%,friends,3.39%,to,3.39%
aaron,with,5.49%,enter,5.49%,and,3.3%
patroclus,me,7.35%,achilles,7.35%,and,5.88%
viola,you,5.69%,me,5.69%,enter,4.07%
toby,sir,96.57%,cousin,0.98%,kinsman,0.49%
olivia,enter,5.3%,lady,5.3%,me,3.03%
fabian,and,10.0%,fabian,5.0%,signior,3.33%
silvia,madam,9.02%,enter,4.92%,to,3.28%
proteus,sir,8.02%,enter,4.25%,me,2.36%
launce,dog,3.75%,me,3.75%,enter,2.5%
ile,then,7.94%,emilia,4.76%,and,4.76%
